"";"HP";"Time";"Component";"Animal"
"1";"0.2651286";"0";"O2";"1"
"2";"0.32462755";"10";"O2";"1"
"3";"0.270957333333333";"20";"O2";"1"
"4";"0.311082";"30";"O2";"1"
"5";"0.258325708333333";"40";"O2";"1"
"6";"0.268042966666667";"50";"O2";"1"
"7";"0.282171158333333";"60";"O2";"1"
"8";"0.27702005";"70";"O2";"1"
"9";"0.2594713";"80";"O2";"1"
"10";"0.251237866666667";"90";"O2";"1"
"11";"0.251237866666667";"100";"O2";"1"
"12";"0.24047";"110";"O2";"1"
"13";"0.26138255";"120";"O2";"1"
"14";"0.266625166666667";"130";"O2";"1"
"15";"0.253442175";"140";"O2";"1"
"16";"0.267019";"150";"O2";"1"
"17";"0.2745806";"160";"O2";"1"
"18";"0.289398";"170";"O2";"1"
"19";"0.220239708333333";"180";"O2";"1"
"20";"0.235232016666667";"190";"O2";"1"
"21";"0.232703375";"200";"O2";"1"
"22";"0.220806133333333";"210";"O2";"1"
"23";"0.283791666666667";"220";"O2";"1"
"24";"0.28472065";"230";"O2";"1"
"25";"0.285049616666667";"240";"O2";"1"
"26";"0.2980716";"250";"O2";"1"
"27";"0.2980716";"260";"O2";"1"
"28";"0.357786";"270";"O2";"1"
"29";"0.333296516666667";"280";"O2";"1"
"30";"0.289243941666667";"290";"O2";"1"
"31";"0.314514141666667";"300";"O2";"1"
"32";"0.2952777";"310";"O2";"1"
"33";"0.307265291666667";"320";"O2";"1"
"34";"0.307265291666667";"330";"O2";"1"
"35";"0.307265291666667";"340";"O2";"1"
"36";"0.309049125";"350";"O2";"1"
"37";"0.30878155";"360";"O2";"1"
"38";"0.3071761";"370";"O2";"1"
"39";"0.306694233333333";"380";"O2";"1"
"40";"0.319730116666667";"390";"O2";"1"
"41";"0.340567375";"400";"O2";"1"
"42";"0.317533916666667";"410";"O2";"1"
"43";"0.3171285";"420";"O2";"1"
"44";"0.2651286";"0";"CO2";"1"
"45";"0.32462755";"10";"CO2";"1"
"46";"0.270957333333333";"20";"CO2";"1"
"47";"0.311082";"30";"CO2";"1"
