"";"Animal";"Time";"HP2.mean";"HP2.sd";"VO2.mean";"VO2.sd";"VCO2.mean";"VCO2.sd";"RER.mean";"RER.sd"
"48";6249;9;0,718524730666667;0,0734164132692564;126,777777777778;11,8614688991054;107,444444444444;14,1165781185731;0,845555555555556;0,0326347633326454
"49";6250;9;0,664490797333333;0,0857225028894911;116,444444444444;14,3971447786628;101,333333333333;14,8744747806435;0,869222222222222;0,03287771957488
"50";6256;9;0,575783221333333;0,0588522840778247;100;10,0995049383621;90,1111111111111;9,66235536042383;0,901555555555556;0,012952906151817
"51";6247;10;0,799056651;0,077055082129118;141;13,1366444943687;119,375;12,7384401377428;0,846625;0,0145596065488441
"52";6248;10;0,6072447825;0,0646602333007841;104,75;11,2852621970933;96,875;10,0062480480948;0,925875;0,0132604406304725
"53";6249;10;0,7925562465;0,0635149871612521;139,625;10,8224304109567;119,125;10,7893796988388;0,8525;0,0232624774506685
"54";6250;10;0,674354469;0,096589587176768;117,75;16,0423546543873;104;17,1380945765358;0,8805;0,0271661554144123
"55";6256;10;0,606920148;0,0812247661920166;105,25;13,8435131792062;95,5;13,3630620956212;0,906125;0,0108290284487048
"56";6247;11;0,736252790666667;0,0495833526013365;130,333333333333;8,35164654424503;109;8,55862138431185;0,836111111111111;0,0135687549580317
"57";6248;11;0,619546352;0,0437023380201042;106,888888888889;7,40682868109632;99;7,21110255092798;0,924666666666667;0,00626498204307084
"58";6249;11;0,776748309333333;0,0880649570345172;137,666666666667;15,1575063912241;114,555555555556;14,2487816243277;0,831555555555555;0,0146211414663075
"59";6250;11;0,705905754666667;0,106568780950841;123,333333333333;17,7411949992102;108,666666666667;18,7149672722129;0,878;0,0308261252835967
"60";6256;11;0,642546404;0,0570047164600199;111,333333333333;10,0249688278817;101,333333333333;8,41130192063036;0,910444444444445;0,00890380692612873
"61";6247;12;0,705369770666667;0,042341660936632;124,777777777778;7,10242525088751;104,777777777778;7,5129517797231;0,838555555555555;0,0130106793741825
"62";6248;12;0,56329194;0,0430656655253875;97,6666666666667;7,10633520177595;88,6666666666667;7,53325958665968;0,906888888888889;0,0159330195227117
"63";6249;12;0,772098110666667;0,0874019344360698;136,333333333333;14,6372811683044;115,333333333333;15,0416089564913;0,843222222222222;0,0235360243976004
"64";6250;12;0,655272502666667;0,0604731785583741;115,333333333333;10,2469507659596;98,6666666666667;10,4522724801834;0,855333333333333;0,0182825052987822
"65";6256;12;0,621950681333333;0,075893696892838;108,888888888889;13,0522454432604;95,3333333333333;12,5;0,873555555555556;0,0127877980034789
"66";6247;13;0,723226869;0,0712715883530561;127,625;12,1412814103666;108,125;11,5069854560486;0,8465;0,0151468997299306
"67";6248;13;0,6319516155;0,0579206137257863;109;9,76875485558786;101;9,76875485558786;0,92525;0,00934650431215559
"68";6249;13;0,7087284045;0,067505027922753;126,125;11,5069854560486;103,25;11,0032462742333;0,81775;0,0171443451735133
"69";6250;13;0,6550413225;0,072328798249762;115,5;12,4211800681624;98,25;11,7807348788484;0,84925;0,0174499283666152
"70";6256;13;0,5880702885;0,0598100863872205;102,375;10,155048005795;91,375;9,82616768779016;0,893125;0,0128445374715146
"71";6247;14;0,78883612;0,0852014045574417;138,666666666667;14,5516322108552;119,333333333333;13,9283882771841;0,859444444444444;0,0138393561186125
"72";6248;14;0,567886168;0,0690787185218932;98,5555555555556;11,8544412680555;89,1111111111111;11,2854380114868;0,904;0,00796868872525462
"73";6249;14;0,671260838666667;0,0331885597450623;119,333333333333;5,45435605731786;98,2222222222222;6,24054840894969;0,821888888888889;0,0165563012509168
"74";6250;14;0,622793762666667;0,0670536996603903;109,666666666667;11,6619037896906;93,7777777777778;10,5330168728833;0,854222222222222;0,0131793188156462
"75";6256;14;0,536829676;0,0748113979948057;93,6666666666667;12,9228479833201;83;12,051970793194;0,885444444444444;0,0111479943387938
"76";6247;15;0,8305044975;0,0541275390206892;146;8,92828570971414;125,625;9,78245514027172;0,8595;0,0173122582499882
"77";6248;15;0,565863162;0,0854201061443092;98,25;14,4593024925627;88,75;14,3999007933091;0,901125;0,0162870456849257
"78";6249;15;0,7505359905;0,0521199978945533;131,875;8,80645055789059;113,875;8,79021371428802;0,8615;0,0142427926635595
"79";6250;15;0,667004844;0,101466156672855;117,125;17,108373054485;101,125;17,266296649832;0,861375;0,0224431822291633
"80";6256;15;0,5897249445;0,0542438929194071;103;9,22728872111722;91,375;9,24179172486127;0,881875;0,0131739732589895
"81";6247;16;0,655053624;0,0299783908138328;116,888888888889;4,93569763165362;94,7777777777778;5,73972511924085;0,809333333333333;0,016093476939431
"82";6248;16;0,584217556;0,0420913443986289;101,777777777778;7,27629331764769;90,5555555555556;6,67291373972253;0,891222222222222;0,0181643729438823
"83";6249;16;0,693592578666667;0,0454765994129371;122,888888888889;7,52403556019714;102,444444444444;8,23272602348564;0,833;0,0170367250374008
"84";6250;16;0,627771630666667;0,0868343608810366;110,222222222222;14,6950482967714;95,4444444444444;14,7063856123039;0,862666666666667;0,0272121296483756
"85";6256;16;0,557104772;0,055206063136632;97,3333333333333;9,52627944162882;85,6666666666667;8,88819441731559;0,881111111111111;0,00660387091871966
"86";6247;17;0,6938373345;0,0770707804879356;122,5;13,2664991614216;103,625;12,3859078910556;0,844875;0,0130978460606533
"87";6248;17;0,5699653995;0,0688837472331677;100;11,9043809462855;86,875;10,7893796988388;0,866375;0,0110056803515276
