"";"RestingMetabolicRate";"Animal";"Time"
"131";0,0621524314424943;"6833";2,33333333333333
"132";0,0672639668598596;"6833";2,33333333333333
"133";0,0679047473330068;"6833";2,5
"134";0,0663828640766798;"6833";2,5
"135";0,0651592644750853;"6833";2,5
"136";0,0701231100568513;"6833";2,5
"137";0,0758564396020854;"6833";2,5
"138";0,0809557457839462;"6833";2,5
"139";0,104271219189106;"6833";2,5
"140";0,122404721298704;"6833";2,5
"141";0,123466807875302;"6833";2,5
"142";0,134706729466792;"6833";2,5
"143";0,131805970162729;"6833";2,5
"144";0,139715038191714;"6833";2,5
"145";0,139779291994101;"6833";2,66666666666667
"146";0,141339916297738;"6833";2,66666666666667
"147";0,144776001541561;"6833";2,66666666666667
"148";0,146583615575466;"6833";2,66666666666667
"149";0,177262450870361;"6833";2,66666666666667
"150";0,189408055410743;"6833";2,66666666666667
"151";0,185009381642467;"6833";2,83333333333333
"152";0,188684742130754;"6833";2,83333333333333
"153";0,198142618613707;"6833";2,83333333333333
"154";0,196584093758733;"6833";2,83333333333333
"155";0,212934846295569;"6833";2,83333333333333
"156";0,214801261787289;"6833";2,83333333333333
"157";0,218747553151695;"6833";3,83333333333333
"158";0,217758531815295;"6833";3,83333333333333
"159";0,180299905148011;"6833";3,83333333333333
"160";0,132403731609107;"6833";3,83333333333333
"161";0,121301929944946;"6833";3,83333333333333
"162";0,113865327405492;"6833";3,83333333333333
"163";0,113323948356246;"6833";3
"164";0,109352347780224;"6833";3
"165";0,104674743480645;"6833";3
"166";0,104588869514613;"6833";3
"167";0,110157188322342;"6833";3
"168";0,107366065876157;"6833";3
"169";0,0772693650867209;"6833";3,16666666666667
"170";0,0513144738865814;"6833";3,16666666666667
"171";0,0500853261949603;"6833";3,16666666666667
"172";0,0436888627030187;"6833";3,16666666666667
"173";0,044578882410775;"6833";3,16666666666667
"174";0,0797197433869284;"6833";3,16666666666667
"175";0,117400197572574;"6833";3,16666666666667
"176";0,117793107139575;"6833";3,16666666666667
"177";0,11657035788556;"6833";3,16666666666667
"178";0,109765794882632;"6833";3,16666666666667
"179";0,105528678217894;"6833";3,16666666666667
"180";0,10362774179947;"6833";3,16666666666667
"181";0,107714780996231;"6833";3,33333333333333
"182";0,103577555570967;"6833";3,33333333333333
"183";0,0920383690897796;"6833";3,33333333333333
"184";0,0975789694440969;"6833";3,33333333333333
"185";0,0783270479076095;"6833";3,33333333333333
"186";0,0787492523963292;"6833";3,33333333333333
"187";0,0722202999254042;"6833";3,5
"188";0,0685373328466339;"6833";3,5
"189";0,0686478476924582;"6833";3,5
"190";0,0794539687140906;"6833";3,5
"191";0,0788898711728427;"6833";3,5
"192";0,0686418048132668;"6833";3,5
"193";0,0673634051400769;"6833";3,66666666666667
"194";0,0667217797416131;"6833";3,66666666666667
"195";0,056412791214775;"6833";3,66666666666667
"196";0,0543861806073389;"6833";3,66666666666667
"197";0,0554309345615334;"6833";3,66666666666667
"198";0,0554584570045382;"6833";3,66666666666667
"199";0,0623296650652545;"6833";3,66666666666667
"200";0,135398265421005;"6833";3,66666666666667
"201";0,164563994151799;"6833";3,66666666666667
"202";0,162549326409956;"6833";3,66666666666667
"203";0,169802774163489;"6833";3,66666666666667
"204";0,173342015834569;"6833";3,66666666666667
"205";0,171679755302246;"6833";4,83333333333333
"206";0,175375486870471;"6833";4,83333333333333
"207";0,181649397930333;"6833";4,83333333333333
"208";0,183853441332927;"6833";4,83333333333333
"209";0,189833326821157;"6833";4,83333333333333
"210";0,149143743239792;"6833";4,83333333333333
"211";0,0526901588918554;"6833";4
"212";0,0318730601735477;"6833";4
"213";0,0716738426244218;"6833";4
"214";0,122013877421849;"6833";4
"215";0,130182392191501;"6833";4
"216";0,135670220922817;"6833";4
"217";0,144844055120996;"6833";4
"218";0,136691172304166;"6833";4
"219";0,132850438206274;"6833";4
"220";0,134895043402821;"6833";4
"221";0,12122651067848;"6833";4
"222";0,107160710159647;"6833";4
"223";0,111702230560808;"6833";4,16666666666667
"224";0,100038169994078;"6833";4,16666666666667
"225";0,100580557486513;"6833";4,16666666666667
"226";0,10059445026419;"6833";4,16666666666667
"227";0,0981034585121878;"6833";4,16666666666667
"228";0,114434485063658;"6833";4,16666666666667
"229";0,127761975187921;"6833";4,33333333333333
"230";0,141069224730664;"6833";4,33333333333333
"231";0,14625060244636;"6833";4,33333333333333
"232";0,150108654423394;"6833";4,33333333333333
"233";0,152832950844186;"6833";4,33333333333333
"234";0,142041966781163;"6833";4,33333333333333
"235";0,112271049540293;"6833";4,33333333333333
"236";0,096589118092077;"6833";4,33333333333333
"237";0,0987247659260408;"6833";4,33333333333333
"238";0,0991128956464293;"6833";4,33333333333333
"239";0,0925636267414687;"6833";4,33333333333333
"240";0,0844056235130023;"6833";4,33333333333333
"241";0,10115776192829;"6833";4,5
"242";0,0967097112301532;"6833";4,5
"243";0,0942439268383487;"6833";4,5
"244";0,0937790532437714;"6833";4,5
"245";0,0892270316291545;"6833";4,5
"246";0,0770723887693536;"6833";4,5
"247";0,077068034040767;"6833";4,66666666666667
"248";0,0813200040069121;"6833";4,66666666666667
"249";0,0801579767713008;"6833";4,66666666666667
"250";0,091959196585811;"6833";4,66666666666667
"251";0,0847570474888761;"6833";4,66666666666667
"252";0,107720501495199;"6833";4,66666666666667
"253";0,107992008815476;"6833";4,83333333333333
"254";0,116050731560189;"6833";4,83333333333333
"255";0,15338118385307;"6833";4,83333333333333
"256";0,143317594483938;"6833";4,83333333333333
"257";0,146358652946362;"6833";4,83333333333333
"258";0,156814956146331;"6833";4,83333333333333
"259";0,151374660741981;"6833";5,83333333333333
"260";0,158483485650916;"6833";5,83333333333333
"261";0,143808187840951;"6833";5,83333333333333
"262";0,143781871707215;"6833";5,83333333333333
"263";0,149616482850461;"6833";5,83333333333333
"264";0,148117981376652;"6833";5,83333333333333
"265";0,117182714301825;"6833";5
"266";0,117999525389233;"6833";5
"267";0,106750456971841;"6833";5
"268";0,100549341066521;"6833";5
"269";0,0953619471662235;"6833";5
"270";0,113528072717478;"6833";5
"271";0,114307418236251;"6833";5,16666666666667
"272";0,117289246739431;"6833";5,16666666666667
"273";0,114574302810341;"6833";5,16666666666667
"274";0,114969666738616;"6833";5,16666666666667
"275";0,0976596201901715;"6833";5,16666666666667
"276";0,109784954763063;"6833";5,16666666666667
"277";0,123962887907558;"6833";5,16666666666667
"278";0,149610839522294;"6833";5,16666666666667
"279";0,160585487430685;"6833";5,16666666666667
"280";0,165173128066286;"6833";5,16666666666667
"281";0,163645905966362;"6833";5,16666666666667
"282";0,158693304720425;"6833";5,16666666666667
"283";0,160825041649983;"6833";5,33333333333333
"284";0,145134666080197;"6833";5,33333333333333
"285";0,145600741154922;"6833";5,33333333333333
"286";0,148285725113875;"6833";5,33333333333333
"287";0,146948627161675;"6833";5,33333333333333
"288";0,138035933449201;"6833";5,33333333333333
"289";0,134031775854911;"6833";5,5
"290";0,115361521775832;"6833";5,5
"291";0,114825122115359;"6833";5,5
"292";0,11983584672756;"6833";5,5
"293";0,0836010077181296;"6833";5,5
"294";0,0439195543747499;"6833";5,5
"295";0,0429066264824004;"6833";5,5
"296";0,0574862773825862;"6833";5,5
"297";0,0601592157855551;"6833";5,5
"298";0,0611354118771859;"6833";5,5
"299";0,113742996553868;"6833";5,5
"300";0,121010639100113;"6833";5,5
"301";0,120851730054878;"6833";5,66666666666667
"302";0,124397813179289;"6833";5,66666666666667
"303";0,125892015161605;"6833";5,66666666666667
"304";0,124358262884117;"6833";5,66666666666667
"305";0,128949282743782;"6833";5,66666666666667
"306";0,110283878190549;"6833";5,66666666666667
"307";0,0973727781133797;"6833";6,83333333333333
"308";0,105344543049698;"6833";6,83333333333333
"309";0,122669487544441;"6833";6,83333333333333
"310";0,122200473709215;"6833";6,83333333333333
"311";0,128288289067223;"6833";6,83333333333333
"312";0,129211581459315;"6833";6,83333333333333
"313";0,151781645306999;"6833";6
"314";0,161492717655037;"6833";6
"315";0,155350900766447;"6833";6
"316";0,162454642422163;"6833";6
"317";0,162391490334155;"6833";6
"318";0,155006646552147;"6833";6
"319";0,117051075371343;"6833";6
"320";0,114554964530507;"6833";6
"321";0,1320866999407;"6833";6
"322";0,130399692071711;"6833";6
"323";0,110719643638589;"6833";6
"324";0,0924549652089858;"6833";6
"325";0,088471890860374;"6833";6,16666666666667
"326";0,0907739114009594;"6833";6,16666666666667
"327";0,0975355343377382;"6833";6,16666666666667
"328";0,0993766596497407;"6833";6,16666666666667
"329";0,0968330921470081;"6833";6,16666666666667
"330";0,108060257246195;"6833";6,16666666666667
"331";0,0855761408398148;"6833";6,33333333333333
"332";0,0858996666639493;"6833";6,33333333333333
"333";0,0870351988983313;"6833";6,33333333333333
"334";0,086669357841089;"6833";6,33333333333333
"335";0,0949983244582461;"6833";6,33333333333333
"336";0,0916729977165495;"6833";6,33333333333333
"337";0,0912102729852764;"6833";6,33333333333333
"338";0,0868931155183915;"6833";6,33333333333333
"339";0,0899679272745235;"6833";6,33333333333333
"340";0,077608229166427;"6833";6,33333333333333
"341";0,0869356997099495;"6833";6,33333333333333
"342";0,0857759969672292;"6833";6,33333333333333
"343";0,0988623773937042;"6833";6,5
"344";0,0993560501185229;"6833";6,5
"345";0,120722239918965;"6833";6,5
"346";0,130182094230022;"6833";6,5
"347";0,117272913223604;"6833";6,5
"348";0,113779009460108;"6833";6,5
"349";0,115085533728076;"6833";6,66666666666667
"350";0,12438744793322;"6833";6,66666666666667
"351";0,117863261522145;"6833";6,66666666666667
"352";0,130995849721497;"6833";6,66666666666667
"353";0,141839463646959;"6833";6,66666666666667
"354";0,145194685918095;"6833";6,66666666666667
"355";0,134687963728795;"6833";6,66666666666667
"356";0,140351595038932;"6833";6,66666666666667
"357";0,138252420529348;"6833";6,66666666666667
"358";0,130770534561673;"6833";6,66666666666667
"359";0,132928645598937;"6833";6,66666666666667
"360";0,129126554148457;"6833";6,66666666666667
"361";0,126696838929648;"6833";7,83333333333333
"362";0,136780232804833;"6833";7,83333333333333
"363";0,147613820637814;"6833";7,83333333333333
"364";0,139103178280615;"6833";7,83333333333333
"365";0,136100506989445;"6833";7,83333333333333
"366";0,101004853575848;"6833";7,83333333333333
"367";0,0916504425078641;"6833";7
"368";0,0884432639119104;"6833";7
"369";0,0859833999806185;"6833";7
"370";0,0843907698179083;"6833";7
"371";0,0853507766252247;"6833";7
"372";0,0794914521043765;"6833";7
"373";0,0679386851963236;"6833";7,16666666666667
"374";0,0457032120239262;"6833";7,16666666666667
"375";0,0459471371851654;"6833";7,16666666666667
"376";0,0618741464822994;"6833";7,16666666666667
"377";0,0701785682273108;"6833";7,16666666666667
"378";0,069566669826682;"6833";7,16666666666667
"379";0,0686793101777649;"6833";7,16666666666667
"380";0,0752431854700038;"6833";7,16666666666667
"381";0,066873785335297;"6833";7,16666666666667
"382";0,0665286640931322;"6833";7,16666666666667
"383";0,168367156936487;"6833";7,16666666666667
"384";0,17632943573275;"6833";7,16666666666667
"385";0,176593285700486;"6833";7,33333333333333
"386";0,165367602734601;"6833";7,33333333333333
"387";0,162067450706033;"6833";7,33333333333333
"388";0,156113515709407;"6833";7,33333333333333
"389";0,15684629025612;"6833";7,33333333333333
"390";0,162897991265129;"6833";7,33333333333333
"391";0,168853423188993;"6833";7,5
"392";0,169433578162996;"6833";7,5
"393";0,115091953595611;"6833";7,5
"394";0,095612069098307;"6833";7,5
"395";0,0985932271125518;"6833";7,5
"396";0,0979920695692848;"6833";7,5
"397";0,0960239821059986;"6833";7,5
"398";0,0973461009005708;"6833";7,5
"399";0,101726033415382;"6833";7,5
"400";0,0834894237442615;"6833";7,5
"401";0,0733491183150391;"6833";7,5
"402";0,0660250153693363;"6833";7,5
"403";0,0595430413496169;"6833";7,66666666666667
"404";0,0624682468293441;"6833";7,66666666666667
"405";0,0531432180763904;"6833";7,66666666666667
"406";0,0722747014831646;"6833";7,66666666666667
"407";0,0673961709214573;"6833";7,66666666666667
"408";0,0679967557074889;"6833";7,66666666666667
"409";0,0664418903552346;"6833";7,83333333333333
"410";0,0934243833637405;"6833";7,83333333333333
"411";0,115053631607955;"6833";7,83333333333333
"412";0,111535774222515;"6833";7,83333333333333
"413";0,105027526262942;"6833";7,83333333333333
"414";0,111298851150967;"6833";7,83333333333333
"415";0,118094080625492;"6833";8
"416";0,121969824769306;"6833";8
"417";0,122553239391456;"6833";8
"418";0,126861910902455;"6833";8
"419";0,127606540814423;"6833";8
"420";0,118101322225264;"6833";8
"421";0,0951925495267412;"6833";8
"422";0,0951287217479705;"6833";8
"423";0,100028263554074;"6833";8
"424";0,0935168194391284;"6833";8
"425";0,0839785487652087;"6833";8
"426";0,0798731848433257;"6833";8
"427";0,0874081204588397;"6833";8,16666666666667
"428";0,0748722887938873;"6833";8,16666666666667
"429";0,0749992213877603;"6833";8,16666666666667
"430";0,0737546768959864;"6833";8,16666666666667
"431";0,0743827000568523;"6833";8,16666666666667
"432";0,0837456366637284;"6833";8,16666666666667
"433";0,0745736279735603;"6833";8,33333333333333
"434";0,0454294534920131;"6833";8,33333333333333
"435";0,04441526024129;"6833";8,33333333333333
"436";0,0449117320084251;"6833";8,33333333333333
"437";0,0863776133492283;"6833";8,33333333333333
"438";0,0879603180712692;"6833";8,33333333333333
"439";0,0918164548658538;"6833";8,33333333333333
"440";0,0894359634323034;"6833";8,33333333333333
"441";0,0884784241158376;"6833";8,33333333333333
"442";0,081504220017938;"6833";8,33333333333333
"443";0,0797980314162973;"6833";8,33333333333333
"444";0,0955180575125611;"6833";8,33333333333333
"445";0,100681478045321;"6833";8,5
"446";0,101919707977301;"6833";8,5
"447";0,126590678341789;"6833";8,5
"448";0,126759907867232;"6833";8,5
"449";0,147006586063877;"6833";8,5
"450";0,149972561772889;"6833";8,5
"451";0,156611713529465;"6833";8,66666666666667
"452";0,155548810216383;"6833";8,66666666666667
"453";0,152653241122737;"6833";8,66666666666667
"454";0,141395690125245;"6833";8,66666666666667
"455";0,136178716366278;"6833";8,66666666666667
"456";0,128414031285604;"6833";8,66666666666667
"457";0,100115567017227;"6833";8,66666666666667
"458";0,120579038643567;"6833";8,66666666666667
"459";0,130532868719689;"6833";8,66666666666667
"460";0,128237274284097;"6833";8,66666666666667
"461";0,115443112091306;"6833";8,66666666666667
"462";0,105921992918873;"6833";8,66666666666667
"463";0,0984383032222292;"6833";9,83333333333333
"464";0,0854935096635174;"6833";9,83333333333333
"465";0,0806968679974394;"6833";9,83333333333333
"466";0,0744035714327885;"6833";9,83333333333333
"467";0,0657774139068967;"6833";9,83333333333333
"468";0,0697360251730373;"6833";9,83333333333333
"469";0,0692257878506579;"6833";9
"470";0,0701774040018517;"6833";9
"471";0,0750964068782989;"6833";9
"472";0,0785151972775231;"6833";9
"473";0,0780886933382789;"6833";9
"474";0,0993313816221805;"6833";9
"475";0,106750428597817;"6833";9
"476";0,106227833764532;"6833";9
"477";0,0830524418691739;"6833";9
"478";0,0821095318453995;"6833";9
"479";0,0824523619972641;"6833";9
"480";0,0800587404807116;"6833";9
"481";0,105788680442886;"6833";9,16666666666667
"482";0,104533331668108;"6833";9,16666666666667
"483";0,102497724828437;"6833";9,16666666666667
"484";0,104950713593702;"6833";9,16666666666667
"485";0,10602944157929;"6833";9,16666666666667
"486";0,120602026966191;"6833";9,16666666666667
"487";0,113769627957878;"6833";9,33333333333333
"488";0,122724219952605;"6833";9,33333333333333
"489";0,127755467429835;"6833";9,33333333333333
"490";0,121620252420663;"6833";9,33333333333333
"491";0,138569986283716;"6833";9,33333333333333
"492";0,137902693308995;"6833";9,33333333333333
"493";0,150215281080236;"6833";9,5
"494";0,148979802590728;"6833";9,5
"495";0,154243174610685;"6833";9,5
"496";0,144403303980551;"6833";9,5
"497";0,146082667076512;"6833";9,5
"498";0,13835153204156;"6833";9,5
"499";0,127654308416232;"6833";9,5
"500";0,137523474218715;"6833";9,5
"501";0,111103549446687;"6833";9,5
"502";0,11444278575215;"6833";9,5
"503";0,0980894978108113;"6833";9,5
"504";0,100817139626188;"6833";9,5
"505";0,0760229931044138;"6833";9,66666666666667
"506";0,0813375322559236;"6833";9,66666666666667
"507";0,0813020739598302;"6833";9,66666666666667
"508";0,0873656823221123;"6833";9,66666666666667
"509";0,0773652930353267;"6833";9,66666666666667
"510";0,0691222574042368;"6833";9,66666666666667
"511";0,103467935253944;"6833";9,83333333333333
"512";0,111197208190707;"6833";9,83333333333333
"513";0,108345592163326;"6833";9,83333333333333
"514";0,10838262772778;"6833";9,83333333333333
"515";0,103897685443605;"6833";9,83333333333333
"516";0,113465068548475;"6833";9,83333333333333
"517";0,128909140878568;"6833";10,8333333333333
"518";0,122065938613751;"6833";10,8333333333333
"519";0,139781349790764;"6833";10,8333333333333
"520";0,164741074602223;"6833";10,8333333333333
"521";0,16209784232244;"6833";10,8333333333333
"522";0,170110613314135;"6833";10,8333333333333
"523";0,174556085974043;"6833";10
"524";0,180340919387714;"6833";10
"525";0,192326233682083;"6833";10
"526";0,176404157084117;"6833";10
"527";0,167535505983822;"6833";10
"528";0,187029206236152;"6833";10
"529";0,173940516817575;"6833";10,1666666666667
"530";0,121130626336558;"6833";10,1666666666667
"531";0,094242022066104;"6833";10,1666666666667
"532";0,0966394380725445;"6833";10,1666666666667
"533";0,102479744407157;"6833";10,1666666666667
"534";0,102194414102624;"6833";10,1666666666667
"535";0,100327556792118;"6833";10,1666666666667
"536";0,0929421131008584;"6833";10,1666666666667
"537";0,0900869634532589;"6833";10,1666666666667
"538";0,0694474455848978;"6833";10,1666666666667
"539";0,0565582644501055;"6833";10,1666666666667
"540";0,0553712925880019;"6833";10,1666666666667
"541";0,0610808375601732;"6833";10,3333333333333
"542";0,0804926531522879;"6833";10,3333333333333
"543";0,0676482242912842;"6833";10,3333333333333
"544";0,071974049109306;"6833";10,3333333333333
"545";0,0700960706017979;"6833";10,3333333333333
"546";0,0702178486518086;"6833";10,3333333333333
"547";0,0711596224596862;"6833";10,5
"548";0,12701522020458;"6833";10,5
"549";0,130991663779956;"6833";10,5
"550";0,129215844453957;"6833";10,5
"551";0,129925098362037;"6833";10,5
"552";0,124940401832829;"6833";10,5
"553";0,134202391907986;"6833";10,6666666666667
"554";0,139931768514861;"6833";10,6666666666667
"555";0,139950394772077;"6833";10,6666666666667
"556";0,1447879455299;"6833";10,6666666666667
"557";0,144208322482464;"6833";10,6666666666667
"558";0,0646814009545221;"6833";10,6666666666667
"559";0,0728146506103695;"6833";10,6666666666667
"560";0,129601221464258;"6833";10,6666666666667
"561";0,135361461379169;"6833";10,6666666666667
"562";0,151293726620916;"6833";10,6666666666667
"563";0,150249329374676;"6833";10,6666666666667
"564";0,137718691483436;"6833";10,6666666666667
"565";0,133506594245422;"6833";11,8333333333333
"566";0,122776114909304;"6833";11,8333333333333
"567";0,1334743442605;"6833";11,8333333333333
"568";0,128446459020208;"6833";11,8333333333333
"569";0,119092550873388;"6833";11,8333333333333
"570";0,105547801955625;"6833";11,8333333333333
"571";0,106212022298669;"6833";11
"572";0,0898520529134385;"6833";11
"573";0,0808801381134212;"6833";11
"574";0,0788974122735223;"6833";11
"575";0,0555110171178854;"6833";11
"576";0,0488648552296116;"6833";11
"577";0,0731774857212698;"6833";11
"578";0,0756378411348031;"6833";11
"579";0,0826697358729478;"6833";11
"580";0,0890739405005895;"6833";11
"581";0,0894890921316415;"6833";11
"582";0,111641966266289;"6833";11
"583";0,115524412595321;"6833";11,1666666666667
"584";0,120184019664688;"6833";11,1666666666667
"585";0,123569357239504;"6833";11,1666666666667
"586";0,1236938469879;"6833";11,1666666666667
"587";0,1104081908128;"6833";11,1666666666667
"588";0,106370053345669;"6833";11,1666666666667
"589";0,0928313762135183;"6833";11,3333333333333
"590";0,0917685127290329;"6833";11,3333333333333
"591";0,092815207897306;"6833";11,3333333333333
"592";0,0784876227531796;"6833";11,3333333333333
"593";0,0709158292841409;"6833";11,3333333333333
"594";0,0642359029227367;"6833";11,3333333333333
"595";0,064027860872646;"6833";11,3333333333333
"596";0,0725212094231557;"6833";11,3333333333333
"597";0,0725443226020481;"6833";11,3333333333333
"598";0,0671714944754431;"6833";11,3333333333333
"599";0,0723949143263289;"6833";11,3333333333333
"600";0,104106543605308;"6833";11,3333333333333
"601";0,102689482830094;"6833";11,5
"602";0,117392372128579;"6833";11,5
"603";0,11961474352261;"6833";11,5
"604";0,111330013048655;"6833";11,5
"605";0,12707509722595;"6833";11,5
"606";0,122661299093425;"6833";11,5
"607";0,123161021605246;"6833";11,6666666666667
"608";0,120581253999919;"6833";11,6666666666667
"609";0,134635906933529;"6833";11,6666666666667
"610";0,131035127131599;"6833";11,6666666666667
"611";0,140799395089259;"6833";11,6666666666667
"612";0,123269924615515;"6833";11,6666666666667
"613";0,122206958987326;"6833";11,8333333333333
"614";0,0881467205415483;"6833";11,8333333333333
"615";0,0843041792222513;"6833";11,8333333333333
"616";0,0832356617993689;"6833";11,8333333333333
"617";0,0832705979463943;"6833";11,8333333333333
"618";0,0773388901170477;"6833";11,8333333333333
"619";0,0741317038728076;"6833";12,8333333333333
"620";0,0734281318586342;"6833";12,8333333333333
"621";0,0673305026498451;"6833";12,8333333333333
"622";0,0751079512788057;"6833";12,8333333333333
"623";0,0601807693377778;"6833";12,8333333333333
"624";0,0603035680208418;"6833";12,8333333333333
"625";0,0614170561678531;"6833";12
"626";0,0639352226400837;"6833";12
"627";0,0643612544292568;"6833";12
"628";0,0653087982874855;"6833";12
"629";0,0781223771252655;"6833";12
"630";0,0748354596788332;"6833";12
"631";0,0808274246915108;"6833";12,1666666666667
"632";0,0787381698106104;"6833";12,1666666666667
"633";0,0794369395012375;"6833";12,1666666666667
"634";0,084652126306697;"6833";12,1666666666667
"635";0,0864053930630477;"6833";12,1666666666667
"636";0,085696044035801;"6833";12,1666666666667
"637";0,0893825499540535;"6833";12,1666666666667
"638";0,092170190439481;"6833";12,1666666666667
"639";0,0728324785264513;"6833";12,1666666666667
"640";0,0735139821759605;"6833";12,1666666666667
"641";0,0731418621022127;"6833";12,1666666666667
"642";0,0627032472955593;"6833";12,1666666666667
"643";0,0668687130260406;"6833";12,3333333333333
"644";0,0617701781623703;"6833";12,3333333333333
"645";0,0608133526128621;"6833";12,3333333333333
