"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"71";0,143630171350018;"6833";1,16666666666667;123;99;0,68832522;0,144055633211411
"72";0,102416955800418;"6833";1,16666666666667;124;103;0,69909216;0,102558486393274
"73";0,109843638188013;"6833";1,33333333333333;108;91;0,611228592;0,109842672849983
"74";0,121979320234569;"6833";1,33333333333333;105;86;0,58969638;0,121959668103983
"75";0,122931855173709;"6833";1,33333333333333;116;95;0,651861072;0,122933650891046
"76";0,114358463406429;"6833";1,33333333333333;100;78;0,556278;0,11434987277117
"77";0,107725778697199;"6833";1,33333333333333;124;100;0,693714528;0,107534551073553
"78";0,0988728940408168;"6833";1,33333333333333;120;98;0,67493952;0,0987321034820469
"79";0,0958483074669134;"6833";1,33333333333333;98;85;0,557575704;0,0957855531518477
"80";0,0982063507962166;"6833";1,33333333333333;108;91;0,610508016;0,0981225889234845
"81";0,096575855857463;"6833";1,33333333333333;114;95;0,642523608;0,0964646215618744
"82";0,095879080091142;"6833";1,33333333333333;97;76;0,539266068;0,0957440171997506
"83";0,109791617154647;"6833";1,33333333333333;130;107;0,73226868;0,109657747396551
"84";0,0943701425096504;"6833";1,33333333333333;118;95;0,66132864;0,094232825135075
"85";0,0820274486025514;"6833";1,5;129;112;0,736748928;0,0818333211253397
"86";0,1136087548925;"6833";1,5;126;109;0,717933888;0,113737598761057
"87";0,116176735947629;"6833";1,5;102;87;0,578972808;0,116384441068232
"88";0,119808645763661;"6833";1,5;95;75;0,52909794;0,120007067232348
"89";0,119431303318598;"6833";1,5;129;108;0,72835722;0,119613085526787
"90";0,114271448612268;"6833";1,5;138;113;0,774799344;0,114424487317093
"91";0,113263251439367;"6833";1,66666666666667;130;118;0,74874852;0,113386957421904
"92";0,119233263339365;"6833";1,66666666666667;126;109;0,717513552;0,119372969992107
"93";0,130233445561518;"6833";1,66666666666667;102;84;0,573528456;0,130663398337626
"94";0,141329670225922;"6833";1,66666666666667;96;75;0,532105344;0,141742843757604
"95";0,141692773795762;"6833";1,66666666666667;129;108;0,729648252;0,141987703578565
"96";0,154715663899438;"6833";1,66666666666667;111;92;0,625615092;0,154967977211723
"97";0,160540900293437;"6833";1,66666666666667;107;96;0,615563724;0,160688677537767
"98";0,18870954171155;"6833";1,66666666666667;121;104;0,688435308;0,188770817821861
"99";0,188958836414404;"6833";1,66666666666667;109;91;0,615069996;0,189016484614729
"100";0,188639906915561;"6833";1,66666666666667;98;77;0,545315904;0,1887408667777
"101";0,200807082076979;"6833";1,66666666666667;128;109;0,726127104;0,20098313733253
"102";0,195845900620002;"6833";1,66666666666667;117;100;0,664311024;0,196004365712378
"103";0,20136823652015;"6833";2,83333333333333;108;101;0,62690112;0,201286743608834
"104";0,176477444040018;"6833";2,83333333333333;115;100;0,6550653;0,176293597632169
"105";0,174723798735607;"6833";2,83333333333333;139;117;0,786210132;0,174843090711308
"106";0,157705162507791;"6833";2,83333333333333;95;74;0,52862256;0,157792519756155
"107";0,136465780949407;"6833";2,83333333333333;131;113;0,744893772;0,136749966940206
"108";0,125753193528423;"6833";2,83333333333333;116;101;0,661341984;0,126082413609325
"109";0,125683579038949;"6833";2;99;89;0,569870532;0,126012539597543
"110";0,132125919196675;"6833";2;98;86;0,561008448;0,132498310226658
