"";"HP";"Time";"Component";"Animal"
"1";"0.299416425";"0";"O2";"7555"
"2";"0.299416425";"5";"O2";"7555"
"3";"0.304767925";"10";"O2";"7555"
"4";"0.310030233333333";"15";"O2";"7555"
"5";"0.3534075";"20";"O2";"7555"
"6";"0.30908735";"25";"O2";"7555"
"7";"0.36372825";"30";"O2";"7555"
"8";"0.28980805";"35";"O2";"7555"
"9";"0.30890665";"40";"O2";"7555"
"10";"0.30890665";"45";"O2";"7555"
"11";"0.330542";"50";"O2";"7555"
"12";"0.3606216";"55";"O2";"7555"
"13";"0.33141075";"60";"O2";"7555"
"14";"0.362710075";"65";"O2";"7555"
"15";"0.34397635";"70";"O2";"7555"
"16";"0.319144";"75";"O2";"7555"
"17";"0.318540508333333";"80";"O2";"7555"
"18";"0.315520733333333";"85";"O2";"7555"
"19";"0.294432116666667";"90";"O2";"7555"
"20";"0.345370983333333";"95";"O2";"7555"
"21";"0.317383333333333";"100";"O2";"7555"
"22";"0.337712083333333";"105";"O2";"7555"
"23";"0.3336417";"110";"O2";"7555"
"24";"0.328642333333333";"115";"O2";"7555"
"25";"0.324915975";"120";"O2";"7555"
"26";"0.337501266666667";"125";"O2";"7555"
"27";"0.347961016666667";"130";"O2";"7555"
"28";"0.368081266666667";"135";"O2";"7555"
"29";"0.401632391666667";"140";"O2";"7555"
"30";"0.361956";"145";"O2";"7555"
"31";"0.433192341666667";"150";"O2";"7555"
"32";"0.3655561";"155";"O2";"7555"
"33";"0.41269795";"160";"O2";"7555"
"34";"0.3621645";"165";"O2";"7555"
"35";"0.395151516666667";"170";"O2";"7555"
"36";"0.4360291";"175";"O2";"7555"
"37";"0.4034475";"180";"O2";"7555"
"38";"0.39471135";"185";"O2";"7555"
"39";"0.465714866666667";"190";"O2";"7555"
"40";"0.417817783333333";"195";"O2";"7555"
"41";"0.403910833333333";"200";"O2";"7555"
"42";"0.354626066666667";"205";"O2";"7555"
"43";"0.3900896";"210";"O2";"7555"
"44";"0.427040433333333";"215";"O2";"7555"
"45";"0.496586766666667";"220";"O2";"7555"
"46";"0.447105083333333";"225";"O2";"7555"
"47";"0.433300066666667";"230";"O2";"7555"
"48";"0.436150725";"235";"O2";"7555"
"49";"0.434043716666667";"240";"O2";"7555"
"50";"0.4535153";"245";"O2";"7555"
"51";"0.485202666666667";"250";"O2";"7555"
"52";"0.45310525";"255";"O2";"7555"
"53";"0.441904166666667";"260";"O2";"7555"
"54";"0.404229375";"265";"O2";"7555"
"55";"0.3899784";"270";"O2";"7555"
"56";"0.299416425";"0";"CO2";"7555"
"57";"0.299416425";"5";"CO2";"7555"
"58";"0.304767925";"10";"CO2";"7555"
"59";"0.310030233333333";"15";"CO2";"7555"
"60";"0.3534075";"20";"CO2";"7555"
"61";"0.413965166666667";"25";"CO2";"7555"
"62";"0.407886233333333";"30";"CO2";"7555"
