"";"HP";"Time";"Component";"Animal"
"1";"0.548609833333333";"0";"O2";"5058"
"2";"0.51258335";"5";"O2";"5058"
"3";"0.483757066666667";"10";"O2";"5058"
"4";"0.44672515";"15";"O2";"5058"
"5";"0.426374391666667";"20";"O2";"5058"
"6";"0.43586925";"25";"O2";"5058"
"7";"0.366283533333333";"30";"O2";"5058"
"8";"0.443983375";"35";"O2";"5058"
"9";"0.458738225";"40";"O2";"5058"
"10";"0.357957433333333";"45";"O2";"5058"
"11";"0.315721125";"50";"O2";"5058"
"12";"0.358226166666667";"55";"O2";"5058"
"13";"0.393082733333333";"60";"O2";"5058"
"14";"0.365085816666667";"65";"O2";"5058"
"15";"0.365085816666667";"70";"O2";"5058"
"16";"0.3023111";"75";"O2";"5058"
"17";"0.262608066666667";"80";"O2";"5058"
"18";"0.2542727";"85";"O2";"5058"
"19";"0.38528715";"90";"O2";"5058"
"20";"0.386891441666667";"95";"O2";"5058"
"21";"0.2536611";"100";"O2";"5058"
"22";"0.379145666666667";"105";"O2";"5058"
"23";"0.351456866666667";"110";"O2";"5058"
"24";"0.3361854";"115";"O2";"5058"
"25";"0.30868425";"120";"O2";"5058"
"26";"0.234726983333333";"125";"O2";"5058"
"27";"0.308778075";"130";"O2";"5058"
"28";"0.24125535";"135";"O2";"5058"
"29";"0.34850775";"140";"O2";"5058"
"30";"0.331623883333333";"145";"O2";"5058"
"31";"0.3237171";"150";"O2";"5058"
"32";"0.245233066666667";"155";"O2";"5058"
"33";"0.300787891666667";"160";"O2";"5058"
"34";"0.290686066666667";"165";"O2";"5058"
"35";"0.222779933333333";"170";"O2";"5058"
"36";"0.3325575";"175";"O2";"5058"
"37";"0.339377766666667";"180";"O2";"5058"
"38";"0.34412925";"185";"O2";"5058"
"39";"0.28775085";"190";"O2";"5058"
"40";"0.387242416666667";"195";"O2";"5058"
"41";"0.21907095";"200";"O2";"5058"
"42";"0.297900166666667";"205";"O2";"5058"
"43";"0.33114665";"210";"O2";"5058"
"44";"0.3752861";"215";"O2";"5058"
"45";"0.44912985";"220";"O2";"5058"
"46";"0.433439066666667";"225";"O2";"5058"
"47";"0.421324058333333";"230";"O2";"5058"
"48";"0.376478025";"235";"O2";"5058"
"49";"0.408377366666667";"240";"O2";"5058"
"50";"0.414359";"245";"O2";"5058"
"51";"0.451017933333333";"250";"O2";"5058"
"52";"0.445587666666667";"255";"O2";"5058"
"53";"0.445587666666667";"260";"O2";"5058"
"54";"0.33275905";"265";"O2";"5058"
"55";"0.2694237";"270";"O2";"5058"
"56";"0.324814041666667";"275";"O2";"5058"
"57";"0.324814041666667";"280";"O2";"5058"
"58";"0.548609833333333";"0";"CO2";"5058"
"59";"0.524901066666667";"5";"CO2";"5058"
"60";"0.483757066666667";"10";"CO2";"5058"
"61";"0.44672515";"15";"CO2";"5058"
"62";"0.426374391666667";"20";"CO2";"5058"
"63";"0.43586925";"25";"CO2";"5058"
"64";"0.366283533333333";"30";"CO2";"5058"
"65";"0.465750775";"35";"CO2";"5058"
"66";"0.461540233333333";"40";"CO2";"5058"
"67";"0.357957433333333";"45";"CO2";"5058"
"68";"0.412233458333333";"50";"CO2";"5058"
"69";"0.358226166666667";"55";"CO2";"5058"
"70";"0.393082733333333";"60";"CO2";"5058"
"71";"0.365085816666667";"65";"CO2";"5058"
"72";"0.365085816666667";"70";"CO2";"5058"
"73";"0.3023111";"75";"CO2";"5058"
"74";"0.262608066666667";"80";"CO2";"5058"
"75";"0.2542727";"85";"CO2";"5058"
"76";"0.38528715";"90";"CO2";"5058"
"77";"0.3818608";"95";"CO2";"5058"
"78";"0.2536611";"100";"CO2";"5058"
"79";"0.381509825";"105";"CO2";"5058"
"80";"0.351456866666667";"110";"CO2";"5058"
"81";"0.3361854";"115";"CO2";"5058"
"82";"0.30868425";"120";"CO2";"5058"
"83";"0.234726983333333";"125";"CO2";"5058"
"84";"0.308778075";"130";"CO2";"5058"
"85";"0.24125535";"135";"CO2";"5058"
"86";"0.38694125";"140";"CO2";"5058"
"87";"0.331623883333333";"145";"CO2";"5058"
"88";"0.32903385";"150";"CO2";"5058"
"89";"0.245233066666667";"155";"CO2";"5058"
"90";"0.300787891666667";"160";"CO2";"5058"
"91";"0.290686066666667";"165";"CO2";"5058"
"92";"0.222779933333333";"170";"CO2";"5058"
"93";"0.3325575";"175";"CO2";"5058"
"94";"0.339377766666667";"180";"CO2";"5058"
"95";"0.34412925";"185";"CO2";"5058"
"96";"0.28775085";"190";"CO2";"5058"
"97";"0.387242416666667";"195";"CO2";"5058"
"98";"0.21907095";"200";"CO2";"5058"
"99";"0.33114665";"205";"CO2";"5058"
"100";"0.33114665";"210";"CO2";"5058"
"101";"0.3752861";"215";"CO2";"5058"
"102";"0.468531933333333";"220";"CO2";"5058"
"103";"0.433326708333333";"225";"CO2";"5058"
"104";"0.355815675";"230";"CO2";"5058"
"105";"0.376478025";"235";"CO2";"5058"
"106";"0.408377366666667";"240";"CO2";"5058"
"107";"0.414359";"245";"CO2";"5058"
"108";"0.451017933333333";"250";"CO2";"5058"
"109";"0.445587666666667";"255";"CO2";"5058"
"110";"0.445587666666667";"260";"CO2";"5058"
"111";"0.33275905";"265";"CO2";"5058"
"112";"0.2694237";"270";"CO2";"5058"
"113";"0.324814041666667";"275";"CO2";"5058"
"114";"0.324814041666667";"280";"CO2";"5058"
"115";"0.437989";"0";"O2";"5059"
"116";"0.3494321";"5";"O2";"5059"
"117";"0.35768175";"10";"O2";"5059"
"118";"0.412552";"15";"O2";"5059"
"119";"0.456916166666667";"20";"O2";"5059"
"120";"0.407557266666667";"25";"O2";"5059"
"121";"0.368021033333333";"30";"O2";"5059"
"122";"0.376134";"35";"O2";"5059"
"123";"0.379585833333333";"40";"O2";"5059"
"124";"0.368647691666667";"45";"O2";"5059"
"125";"0.446931333333333";"50";"O2";"5059"
"126";"0.438695583333333";"55";"O2";"5059"
"127";"0.413243525";"60";"O2";"5059"
"128";"0.36696";"65";"O2";"5059"
"129";"0.44358375";"70";"O2";"5059"
"130";"0.3747579";"75";"O2";"5059"
"131";"0.3747579";"80";"O2";"5059"
"132";"0.408273116666667";"85";"O2";"5059"
"133";"0.392119";"90";"O2";"5059"
"134";"0.305058666666667";"95";"O2";"5059"
"135";"0.388794583333333";"100";"O2";"5059"
"136";"0.380628333333333";"105";"O2";"5059"
"137";"0.283994375";"110";"O2";"5059"
"138";"0.283994375";"115";"O2";"5059"
"139";"0.422541466666667";"120";"O2";"5059"
"140";"0.34082105";"125";"O2";"5059"
"141";"0.426058166666667";"130";"O2";"5059"
"142";"0.392721333333333";"135";"O2";"5059"
"143";"0.368588616666667";"140";"O2";"5059"
"144";"0.368827233333333";"145";"O2";"5059"
"145";"0.352791266666667";"150";"O2";"5059"
"146";"0.393108216666667";"155";"O2";"5059"
"147";"0.3804569";"160";"O2";"5059"
"148";"0.349352175";"165";"O2";"5059"
