"";"HP";"Time";"Component";"Animal"
"1";"0.44372275";"0";"O2";"847"
"2";"105.935375";"25";"O2";"847"
"3";"0.3842655";"50";"O2";"847"
"4";"98.2941975";"75";"O2";"847"
"5";"0.394261916666667";"100";"O2";"847"
"6";"113.409405";"125";"O2";"847"
"7";"122.575470416667";"150";"O2";"847"
"8";"115.125765416667";"175";"O2";"847"
"9";"93.8084358333333";"200";"O2";"847"
"10";"100.51837125";"225";"O2";"847"
"11";"122.481935";"250";"O2";"847"
"12";"122.5434425";"275";"O2";"847"
"13";"119.794601666667";"300";"O2";"847"
"14";"113.449425416667";"325";"O2";"847"
"15";"109.156642083333";"350";"O2";"847"
"16";"0.381416";"375";"O2";"847"
"17";"95.5929641666667";"400";"O2";"847"
"18";"117.3330275";"425";"O2";"847"
"19";"97.11947375";"450";"O2";"847"
"20";"105.674286666667";"475";"O2";"847"
"21";"95.87021125";"500";"O2";"847"
"22";"117.98128875";"525";"O2";"847"
"23";"86.5990270833333";"550";"O2";"847"
"24";"83.65384875";"575";"O2";"847"
"25";"101.7733675";"600";"O2";"847"
"26";"81.1680075";"625";"O2";"847"
"27";"110.214953333333";"650";"O2";"847"
"28";"110.993353333333";"675";"O2";"847"
"29";"111.93096625";"700";"O2";"847"
"30";"99.25694625";"725";"O2";"847"
"31";"117.86922";"750";"O2";"847"
"32";"106.1636825";"775";"O2";"847"
"33";"99.2103233333333";"800";"O2";"847"
"34";"84.6040875";"825";"O2";"847"
"35";"83.6068783333333";"850";"O2";"847"
"36";"96.4667529166666";"875";"O2";"847"
"37";"130.392135416667";"900";"O2";"847"
"38";"0.44372275";"0";"CO2";"847"
"39";"127.469544583333";"25";"CO2";"847"
"40";"0.3842655";"50";"CO2";"847"
"41";"98.2941975";"75";"CO2";"847"
"42";"0.394261916666667";"100";"CO2";"847"
"43";"113.409405";"125";"CO2";"847"
"44";"0.39562875";"150";"CO2";"847"
"45";"115.125765416667";"175";"CO2";"847"
"46";"93.8084358333333";"200";"CO2";"847"
"47";"100.51837125";"225";"CO2";"847"
"48";"122.481935";"250";"CO2";"847"
"49";"122.5434425";"275";"CO2";"847"
"50";"119.794601666667";"300";"CO2";"847"
"51";"113.449425416667";"325";"CO2";"847"
"52";"109.156642083333";"350";"CO2";"847"
"53";"0.381416";"375";"CO2";"847"
"54";"95.5929641666667";"400";"CO2";"847"
"55";"117.3330275";"425";"CO2";"847"
"56";"118.988401666667";"450";"CO2";"847"
"57";"117.032034583333";"475";"CO2";"847"
"58";"95.87021125";"500";"CO2";"847"
"59";"117.98128875";"525";"CO2";"847"
"60";"86.5990270833333";"550";"CO2";"847"
"61";"83.65384875";"575";"CO2";"847"
"62";"101.7733675";"600";"CO2";"847"
"63";"81.1680075";"625";"CO2";"847"
"64";"110.214953333333";"650";"CO2";"847"
"65";"110.993353333333";"675";"CO2";"847"
"66";"111.93096625";"700";"CO2";"847"
"67";"99.25694625";"725";"CO2";"847"
"68";"80.63754875";"750";"CO2";"847"
"69";"106.1636825";"775";"CO2";"847"
"70";"99.2103233333333";"800";"CO2";"847"
"71";"84.6040875";"825";"CO2";"847"
"72";"83.6068783333333";"850";"CO2";"847"
"73";"96.4667529166666";"875";"CO2";"847"
"74";"130.392135416667";"900";"CO2";"847"
"75";"64.5917941666667";"0";"O2";"808"
"76";"0.2990585";"25";"O2";"808"
"77";"69.720315";"50";"O2";"808"
"78";"60.0782325";"75";"O2";"808"
"79";"76.5562770833333";"100";"O2";"808"
"80";"61.34487";"125";"O2";"808"
"81";"63.86476625";"150";"O2";"808"
"82";"69.1803";"175";"O2";"808"
"83";"73.7213720833333";"200";"O2";"808"
"84";"72.7994545833333";"225";"O2";"808"
"85";"0.324750333333333";"250";"O2";"808"
"86";"0.308383083333333";"275";"O2";"808"
"87";"81.4765875";"300";"O2";"808"
"88";"0.244176666666667";"325";"O2";"808"
"89";"68.0204608333333";"350";"O2";"808"
"90";"79.29654625";"375";"O2";"808"
"91";"78.8890445833333";"400";"O2";"808"
"92";"74.974515";"425";"O2";"808"
"93";"68.54385375";"450";"O2";"808"
"94";"62.347755";"475";"O2";"808"
"95";"79.0508058333333";"500";"O2";"808"
"96";"84.49410375";"525";"O2";"808"
"97";"83.4645191666667";"550";"O2";"808"
"98";"0.325955";"575";"O2";"808"
"99";"80.3298375";"600";"O2";"808"
"100";"85.1221520833333";"625";"O2";"808"
"101";"77.7349970833333";"650";"O2";"808"
"102";"0.344025";"675";"O2";"808"
"103";"77.32153";"700";"O2";"808"
"104";"77.0584725";"725";"O2";"808"
"105";"0.30858";"750";"O2";"808"
"106";"78.3543";"775";"O2";"808"
"107";"84.3024575";"800";"O2";"808"
"108";"0.33759625";"825";"O2";"808"
"109";"73.1634608333333";"850";"O2";"808"
"110";"78.4531058333333";"875";"O2";"808"
"111";"77.01573";"900";"O2";"808"
"112";"64.5917941666667";"0";"CO2";"808"
"113";"76.6088075";"25";"CO2";"808"
"114";"69.720315";"50";"CO2";"808"
"115";"60.0782325";"75";"CO2";"808"
"116";"76.5562770833333";"100";"CO2";"808"
"117";"73.028515";"125";"CO2";"808"
"118";"63.86476625";"150";"CO2";"808"
"119";"69.1803";"175";"CO2";"808"
"120";"73.7213720833333";"200";"CO2";"808"
"121";"72.7994545833333";"225";"CO2";"808"
"122";"0.324750333333333";"250";"CO2";"808"
"123";"0.308383083333333";"275";"CO2";"808"
"124";"81.4765875";"300";"CO2";"808"
"125";"0.244176666666667";"325";"CO2";"808"
"126";"68.0204608333333";"350";"CO2";"808"
"127";"63.3917608333333";"375";"CO2";"808"
"128";"78.8890445833333";"400";"CO2";"808"
"129";"74.974515";"425";"CO2";"808"
"130";"68.54385375";"450";"CO2";"808"
"131";"62.347755";"475";"CO2";"808"
"132";"79.0508058333333";"500";"CO2";"808"
"133";"84.49410375";"525";"CO2";"808"
"134";"83.4645191666667";"550";"CO2";"808"
"135";"0.325955";"575";"CO2";"808"
"136";"80.3298375";"600";"CO2";"808"
