Date_Time,RT_VO2_1,RT_VCO2_1,RT_RER_1,RT_Kcal_hr_1,RT_Kcal_1,RT_VO2_2,RT_VCO2_2,RT_RER_2,RT_Kcal_hr_2,RT_Kcal_2,RT_VO2_3,RT_VCO2_3,RT_RER_3,RT_Kcal_hr_3,RT_Kcal_3,RT_VO2_4,RT_VCO2_4,RT_RER_4,RT_Kcal_hr_4,RT_Kcal_4,RT_VO2_5,RT_VCO2_5,RT_RER_5,RT_Kcal_hr_5,RT_Kcal_5,RT_VO2_6,RT_VCO2_6,RT_RER_6,RT_Kcal_hr_6,RT_Kcal_6,RT_VO2_9,RT_VCO2_9,RT_RER_9,RT_Kcal_hr_9,RT_Kcal_9,RT_VO2_10,RT_VCO2_10,RT_RER_10,RT_Kcal_hr_10,RT_Kcal_10,RT_VO2_11,RT_VCO2_11,RT_RER_11,RT_Kcal_hr_11,RT_Kcal_11,RT_VO2_12,RT_VCO2_12,RT_RER_12,RT_Kcal_hr_12,RT_Kcal_12,RT_VO2_13,RT_VCO2_13,RT_RER_13,RT_Kcal_hr_13,RT_Kcal_13,RT_VO2_14,RT_VCO2_14,RT_RER_14,RT_Kcal_hr_14,RT_Kcal_14,RT_Food_1,RT_Food_2,RT_Food_3,RT_Food_4,RT_Food_5,RT_Food_6,RT_Food_9,RT_Food_10,RT_Food_11,RT_Food_12,RT_Food_13,RT_Food_14,RT_Water_1,RT_Water_2,RT_Water_3,RT_Water_4,RT_Water_5,RT_Water_6,RT_Water_9,RT_Water_10,RT_Water_11,RT_Water_12,RT_Water_13,RT_Water_14,RT_BodyMass_1,RT_BodyMass_2,RT_BodyMass_3,RT_BodyMass_4,RT_BodyMass_5,RT_BodyMass_6,RT_BodyMass_9,RT_BodyMass_10,RT_BodyMass_11,RT_BodyMass_12,RT_BodyMass_13,RT_BodyMass_14,RT_WheelMeters_1,RT_WheelSpeed_1,RT_PedMeters_1,RT_PedSpeed_1,RT_AllMeters_1,RT_XBreak_1,RT_YBreak_1,RT_AmbRH,RT_AmbTempC,RT_AmbLight,RT_AmbSound,RT_AmbOccupancy,RT_AmbBP,RT_WheelMeters_2,RT_WheelSpeed_2,RT_PedMeters_2,RT_PedSpeed_2,RT_AllMeters_2,RT_XBreak_2,RT_YBreak_2,RT_WheelMeters_3,RT_WheelSpeed_3,RT_PedMeters_3,RT_PedSpeed_3,RT_AllMeters_3,RT_XBreak_3,RT_YBreak_3,RT_WheelMeters_4,RT_WheelSpeed_4,RT_PedMeters_4,RT_PedSpeed_4,RT_AllMeters_4,RT_XBreak_4,RT_YBreak_4,RT_WheelMeters_5,RT_WheelSpeed_5,RT_PedMeters_5,RT_PedSpeed_5,RT_AllMeters_5,RT_XBreak_5,RT_YBreak_5,RT_WheelMeters_6,RT_WheelSpeed_6,RT_PedMeters_6,RT_PedSpeed_6,RT_AllMeters_6,RT_XBreak_6,RT_YBreak_6,RT_WheelMeters_9,RT_WheelSpeed_9,RT_PedMeters_9,RT_PedSpeed_9,RT_AllMeters_9,RT_XBreak_9,RT_YBreak_9,RT_WheelMeters_10,RT_WheelSpeed_10,RT_PedMeters_10,RT_PedSpeed_10,RT_AllMeters_10,RT_XBreak_10,RT_YBreak_10,RT_WheelMeters_11,RT_WheelSpeed_11,RT_PedMeters_11,RT_PedSpeed_11,RT_AllMeters_11,RT_XBreak_11,RT_YBreak_11,RT_WheelMeters_12,RT_WheelSpeed_12,RT_PedMeters_12,RT_PedSpeed_12,RT_AllMeters_12,RT_XBreak_12,RT_YBreak_12,RT_WheelMeters_13,RT_WheelSpeed_13,RT_PedMeters_13,RT_PedSpeed_13,RT_AllMeters_13,RT_XBreak_13,RT_YBreak_13,RT_WheelMeters_14,RT_WheelSpeed_14,RT_PedMeters_14,RT_PedSpeed_14,RT_AllMeters_14,RT_XBreak_14,RT_YBreak_14
02/13/2021 16:03:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66692869630578,30.10196724983111,21.0,15060.145405251142,12.424842059340106,104.1359174197123,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0175,0.05,0.0,49.0,0.0,0.0,0.201551,0.0503879,0.296551,83.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54736,0.0176568,0.853859,88.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,2.0,0.0,6.5016,0.591055,0.537224,0.0255821,0.722684,64.0,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/13/2021 16:06:44,0.6593,0.6365,0.9654,0.1996,0.00998,0.4153,0.4827,1.1623,0.131,0.00655,0.7923,0.7671,0.9682,0.2408,0.01204,0.0335,0.0348,1.0388,0.0103,0.000515,1.1287,1.0454,0.9262,0.3402,0.01701,0.7091,0.7685,1.0838,0.2211,0.011055,1.1036,1.0631,0.9633,0.334,0.0167,0.5288,0.6107,1.1549,0.1661,0.008305,-0.0604,0.002,-0.0331,-0.0144,-0.00072,0.4706,0.5389,1.1451,0.148,0.0074,1.1325,1.0746,0.9489,0.3424,0.01712,0.4705,0.5514,1.1719,0.1487,0.007435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014430999755859375,0.0,0.0318145751953125,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346916,0.0173458,0.581381,56.0,123.5,28.47672085232205,29.76270671420627,21.0,17299.551513671875,12.451063791910807,104.13511975606282,0.0,0.0,0.0,0.0,0.0075,0.0,10.5,0.0,0.0,0.0,0.0,0.0225,0.0,4.5,0.0,0.0,0.035,0.0,0.05,0.0,180.5,0.0,0.0,0.234434,0.0328824,0.425469,146.5,11.5,0.0,0.0,0.0125,0.0125,0.015,0.0,3.5,0.0,0.0,0.607567,0.0120414,1.23435,118.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,6.0,0.0,6.5016,0.0,1.51215,0.024998,2.02211,212.5,294.0,0.0,0.0,0.01,0.01,0.03,0.0,9.0
02/13/2021 16:09:44,1.1765,1.0761,0.9147,0.3523,0.027595,0.3528,0.461,1.3067,0.1145,0.012275,0.7703,0.8495,1.1028,0.2406,0.02407,0.0125,0.0326,2.608,0.0051,0.00077,1.0418,0.9369,0.8993,0.3122,0.03262,0.5243,0.6569,1.2529,0.1691,0.01951,0.6444,0.7491,1.1625,0.2031,0.026855,0.3168,0.4895,1.5451,0.1073,0.01367,-0.1553,0.0014,-0.009,-0.0372,-0.00258,0.4412,0.6311,1.4304,0.1467,0.014735,0.8507,0.9749,1.146,0.2678,0.03051,0.5058,0.7978,1.5773,0.1729,0.01608,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.0,0.0,0.0,0.0,0.014430999755859375,0.0,0.051403045654296875,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511351,0.0182706,0.894044,106.5,186.0,23.48561865488688,29.065050485399034,21.0,20003.887141927084,12.420358196894329,104.13302252027724,0.0,0.0,0.0377475,0.0125825,0.107319,21.0,31.0,0.0,0.0,0.0,0.0,0.0225,0.0,4.5,0.0,0.0,0.035,0.0,0.05,0.0,253.5,0.0,0.0,0.251204,0.0167705,0.46474,164.5,14.5,0.0,0.0,0.0125,0.0,0.015,0.0,3.5,0.0,0.0,0.735067,0.0182143,1.51435,118.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,13.0,0.0,6.5016,0.0,1.55389,0.0139157,2.27399,280.0,382.5,0.0,0.0,0.01,0.0,0.04,1.0,10.5
02/13/2021 16:12:44,1.2344,1.1105,0.8996,0.368,0.061385,0.5202,0.5848,1.1242,0.1626,0.032765,0.696,0.7399,1.0631,0.2154,0.045695,0.0158,0.0253,1.6013,0.0054,0.001195,1.4754,1.3086,0.8869,0.4407,0.07307,0.7312,0.7766,1.0621,0.2266,0.042665,0.7767,0.8955,1.153,0.2441,0.05617,0.2388,0.4374,1.8317,0.0851,0.02259,-0.1748,0.0049,-0.028,-0.0417,-0.00711,0.3706,0.5672,1.5305,0.1255,0.026965,0.9081,1.078,1.1871,0.288,0.056535,0.4625,0.5326,1.1516,0.1453,0.029275,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.2208385467529297,0.0,0.0,0.0,0.014430999755859375,0.0,0.051403045654296875,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511351,0.0,0.894044,106.5,186.0,22.25362188551161,28.24676596323649,21.0,26703.477897135417,12.425984107123481,104.13579610188802,0.0,0.0,0.0377475,0.0,0.107319,21.0,31.0,0.0,0.0,0.0,0.0,0.0225,0.0,4.5,0.0,0.0,0.0475,0.0125,0.085,0.0,267.0,0.0,0.0,0.251204,0.0,0.46474,164.5,14.5,0.0,0.0,0.0125,0.0,0.02,0.0,6.0,0.0,0.0,0.788031,0.0132409,1.82835,131.0,455.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,22.0,0.0,6.5016,0.0,1.60691,0.0132537,2.36602,295.0,398.5,0.0,0.0,0.01,0.0,0.0425,2.0,10.5
02/13/2021 16:15:44,0.9765,0.9119,0.9338,0.2931,0.07604,0.4843,0.5792,1.196,0.1535,0.04044,0.6439,0.7118,1.1055,0.2009,0.05574,0.0211,0.0346,1.6398,0.0072,0.001555,1.1024,1.0431,0.9462,0.3333,0.089735,0.5607,0.7321,1.3057,0.1824,0.051785,0.8446,0.9214,1.0909,0.262,0.06927,0.388,0.6259,1.6131,0.1329,0.029235,-0.2131,0.0063,-0.0296,-0.0507,-0.009645,0.3549,0.5622,1.5841,0.1213,0.03303,0.5891,0.7394,1.2551,0.1893,0.066,0.4771,0.629,1.3184,0.1549,0.03702,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.2208385467529297,0.0,0.0,0.0,0.014430999755859375,0.0,0.051403045654296875,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511351,0.0,0.894044,106.5,186.0,22.128824318779838,27.359253872765436,21.0,27804.18070746528,12.437547254562379,104.13646876017252,0.0,0.0,0.0627475,0.0125,0.15189,33.0,38.0,0.0,0.0,0.0,0.0,0.0225,0.0,4.5,0.0,0.0,0.18,0.0165625,0.275,0.0,310.0,0.0,0.0,0.251204,0.0,0.46974,171.5,14.5,0.0,0.0,0.0125,0.0,0.02,0.0,6.0,0.0,0.0,0.788031,0.0,1.85085,131.5,469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,30.0,0.0,6.5016,0.0,1.60691,0.0,2.36602,296.0,398.5,0.0,0.0,0.148678,0.0173348,0.237273,22.0,43.0
02/13/2021 16:18:44,0.7693,0.7638,0.9929,0.2337,0.087725,0.7435,0.8845,1.1896,0.2353,0.052205,0.5306,0.7116,1.3411,0.1735,0.064415,-0.0058,0.0383,-6.6034,0.001,0.001605,0.939,1.0238,1.0903,0.2923,0.10435,0.4349,0.7598,1.7471,0.1536,0.059465,0.9225,0.9957,1.0793,0.2853,0.083535,0.3799,0.5691,1.498,0.1273,0.0356,-0.1838,0.0046,-0.025,-0.0438,-0.011835,0.354,0.5657,1.598,0.1212,0.03909,0.5577,0.7171,1.2858,0.1802,0.07501,0.1946,0.3671,1.8864,0.0702,0.04053,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.2208385467529297,0.0,0.0,0.0,0.014430999755859375,0.0,0.051403045654296875,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511351,0.0,0.894044,106.5,186.0,22.35848550796509,26.443502807617186,21.0,30347.43603515625,12.429240698284573,104.13408737182617,0.0,0.0,0.0627475,0.0,0.15189,35.5,38.5,0.0,0.0,0.0,0.0,0.0225,0.0,4.5,0.0,0.0,0.18,0.0,0.275,0.0,310.0,0.0,0.0,0.251204,0.0,0.46974,171.5,14.5,0.0,0.0,0.0125,0.0,0.02,0.0,6.0,0.0,0.0,0.788031,0.0,1.86335,134.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,51.5,0.0,6.5016,0.0,1.60691,0.0,2.37102,300.5,398.5,0.0,0.0,0.163678,0.015,0.262678,23.0,45.0
02/13/2021 16:21:44,0.6247,0.5442,0.8711,0.1848,0.110685,0.5852,0.5619,0.9602,0.1765,0.07349,0.7812,0.7644,0.9785,0.237,0.087075,0.0277,0.0334,1.2058,0.0087,0.002515,0.9893,0.7872,0.7957,0.2888,0.133755,0.6432,0.683,1.0619,0.1986,0.07953,0.7155,0.7497,1.0478,0.2197,0.10853,0.3982,0.4933,1.2388,0.1268,0.048865,-0.103,0.0025,-0.0243,-0.0245,-0.014005,0.5018,0.5913,1.1784,0.1583,0.05497,0.6415,0.6541,1.0196,0.1961,0.09403,0.4461,0.5104,1.1441,0.1397,0.05351,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.2208385467529297,0.0,0.0,0.0,0.014430999755859375,0.0,0.051403045654296875,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64435,0.0221664,1.20238,129.5,291.0,23.002046797010635,25.53466315799289,21.0,33147.33376736111,12.420471620559692,104.13845464918349,0.0,0.0,0.0627475,0.0,0.15689,37.5,39.0,0.0,0.0,0.0,0.0,0.0375,0.0,9.0,0.0,0.0,0.22,0.02,0.3175,0.0,318.0,0.0,0.0,0.251204,0.0,0.46974,171.5,14.5,0.0,0.0,0.0125,0.0,0.02,0.0,6.0,0.0,0.0,0.788031,0.0,1.86835,134.5,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,53.5,0.0,6.5016,0.0,1.60691,0.0,2.37102,300.5,398.5,0.0,0.0,0.163678,0.0,0.289749,25.0,56.0
02/13/2021 16:24:44,0.8711,0.7402,0.8497,0.2563,0.1235,0.6461,0.6069,0.9393,0.1939,0.083185,0.6702,0.6191,0.9238,0.2008,0.097115,0.0292,0.0324,1.1096,0.009,0.002965,0.8347,0.7929,0.9499,0.2517,0.14634,0.5943,0.6609,1.1121,0.1852,0.08879,0.7333,0.7168,0.9775,0.2218,0.11962,0.3709,0.4535,1.2227,0.1177,0.05475,-0.0861,0.0059,-0.0685,-0.0203,-0.01502,0.494,0.5967,1.2079,0.1567,0.062805,0.5311,0.6306,1.1873,0.168,0.10243,0.6165,0.6878,1.1157,0.1918,0.0631,0.0,0.030513763427734375,0.0,0.0,0.251434326171875,0.0,0.3088245391845703,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29301,0.0249485,2.14998,275.0,424.5,23.640692689683704,24.667759693993464,21.0,37393.858289930555,12.426229408052233,104.13382691277398,0.0,0.0,0.0627475,0.0,0.15689,37.5,39.0,0.0,0.0,0.0,0.0,0.0375,0.0,13.0,0.0,0.0,0.22,0.0,0.3525,0.0,333.5,0.0,0.0,0.251204,0.0,0.551955,198.5,29.0,0.0,0.0,0.0125,0.0,0.02,1.5,6.0,0.0,0.0,1.03091,0.0186832,2.3246,172.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,68.5,0.0,6.5016,0.0,1.60691,0.0,2.37102,303.5,399.5,0.0,0.0,0.163678,0.0,0.304749,31.0,88.0
02/13/2021 16:27:44,1.2241,1.0506,0.8583,0.3606,0.14153,0.6284,0.6155,0.9795,0.1901,0.09269,0.7202,0.6825,0.9477,0.2167,0.10795,0.0399,0.0371,0.9298,0.0119,0.00356,0.7862,0.6628,0.843,0.2315,0.157915,0.6452,0.6634,1.0282,0.1975,0.098665,0.5837,0.6597,1.1302,0.1821,0.128725,0.3742,0.4704,1.2571,0.1195,0.060725,-0.1047,0.0027,-0.0258,-0.0249,-0.016265,0.5294,0.5615,1.0606,0.1628,0.070945,0.5517,0.6214,1.1263,0.1722,0.11104,0.5731,0.6005,1.0478,0.1758,0.07189,0.0,0.030513763427734375,0.0,0.0,0.3757438659667969,0.0,0.31923675537109375,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41724,0.0207046,2.45745,331.0,563.0,24.131858401828342,23.828105407290987,21.0,38438.941243489586,12.41049827999539,104.13163613213433,0.0,0.0,0.0852475,0.01125,0.21189,53.5,41.0,0.0,0.0,0.0,0.0,0.0375,0.0,15.5,0.0,0.0,0.22,0.0,0.3575,0.0,342.0,0.0,0.0,0.507048,0.0426407,1.04074,302.0,87.0,0.0,0.0,0.0125,0.0,0.02,2.0,6.0,0.0,0.0,1.61986,0.0226518,3.04607,214.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,87.0,0.0,6.5016,0.0,1.60691,0.0,2.37102,303.5,399.5,0.0,0.0,0.163678,0.0,0.304749,31.0,88.0
02/13/2021 16:30:44,1.4989,1.4599,0.974,0.4524,0.16415,0.5256,0.5806,1.1046,0.1631,0.100845,0.6549,0.7335,1.12,0.2042,0.11816,0.014,0.0348,2.4857,0.0055,0.003835,0.8567,0.8547,0.9977,0.2605,0.17094,0.3773,0.5362,1.4212,0.1249,0.10491,0.8662,0.9056,1.0455,0.2655,0.142,0.3311,0.4644,1.4026,0.1088,0.066165,-0.1153,0.0029,-0.0252,-0.0274,-0.017635,0.4937,0.5961,1.2074,0.1564,0.078765,0.5784,0.6145,1.0624,0.1781,0.119945,0.3785,0.4236,1.1192,0.1178,0.07778,0.0,0.030513763427734375,0.0,0.0,0.3757438659667969,0.0,0.31923675537109375,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25588,0.0167728,3.82248,559.5,802.5,24.638924238416884,23.00536577436659,21.0,38763.5447265625,12.421565681033664,104.12699779934353,0.0,0.0,0.0852475,0.0,0.23439,58.0,41.5,0.0,0.0,0.0,0.0,0.0425,0.0,19.0,0.0,0.0,0.22,0.0,0.3625,0.0,358.5,0.0,0.0,0.507048,0.0,1.07074,312.5,99.0,0.0,0.0,0.0125,0.0,0.02,2.5,6.0,0.0,0.0,1.61986,0.0,3.04607,214.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,87.0,0.0,6.5016,0.0,1.60691,0.0,2.44603,329.0,433.5,0.0,0.0,0.163678,0.0,0.309749,31.0,91.5
02/13/2021 16:33:44,1.8556,1.4872,0.8015,0.5393,0.21179,0.6167,0.5812,0.9424,0.1848,0.11916,0.773,0.6968,0.9014,0.23,0.141065,0.0304,0.0318,1.0461,0.0093,0.004835,1.4489,0.9883,0.6821,0.411,0.21664,0.9275,0.8639,0.9314,0.2776,0.127285,0.6719,0.6848,1.0192,0.2046,0.16295,0.4443,0.5089,1.1454,0.1386,0.079475,-0.0649,0.0056,-0.0863,-0.0152,-0.019745,1.3693,1.3393,0.9781,0.4135,0.10723,0.617,0.6092,0.9874,0.1868,0.137905,0.489,0.4938,1.0098,0.1486,0.09152,0.0,0.030513763427734375,0.0,0.0,0.3757438659667969,0.0,0.31923675537109375,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87812,0.0183012,4.69775,693.0,972.5,25.231024403042262,22.217971515655517,21.016666666666666,36985.10541449653,12.414404254489474,104.11792238023546,0.0,0.0,0.0852475,0.0,0.26939,74.5,41.5,0.0,0.0,0.0,0.0,0.045,0.0,22.0,0.0,0.0,0.22,0.0,0.3775,0.0,372.5,0.0,0.0,0.507048,0.0,1.07074,312.5,109.5,0.0,0.0,0.0125,0.0,0.02,2.5,6.0,0.0,0.0,1.61986,0.0,3.04607,214.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,98.0,0.0,6.5016,0.0,1.60691,0.0,2.48178,350.5,452.5,0.0,0.0,0.163678,0.0,0.329749,33.5,105.0
02/13/2021 16:36:44,1.4299,1.1812,0.8261,0.4176,0.23267,0.6073,0.5886,0.9692,0.1829,0.128305,0.6927,0.6507,0.9394,0.2076,0.151445,0.0261,0.0372,1.4253,0.0086,0.005265,1.4589,1.3388,0.9177,0.4354,0.23841,0.7356,0.7002,0.9519,0.221,0.138335,0.7315,0.6445,0.8811,0.2163,0.173765,0.5735,0.6448,1.1243,0.1781,0.08838,-0.0609,0.0015,-0.0246,-0.0145,-0.02047,0.7966,0.8626,1.0829,0.2458,0.11952,0.7102,0.6778,0.9544,0.2134,0.148575,0.5422,0.5401,0.9961,0.1642,0.09973,0.0,0.030513763427734375,0.0,0.0,0.3757438659667969,0.0,0.31923675537109375,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87812,0.0,4.86773,798.0,1055.0,25.879929245842828,21.486609903971353,21.038888888888888,35798.4384765625,12.406278636720446,104.11767027113173,0.0,0.0,0.0852475,0.0,0.26939,77.0,41.5,0.0,0.0,0.216262,0.0360436,0.276262,15.0,32.5,0.0,0.0,0.23,0.01,0.4,0.0,445.0,0.0,0.0,0.507048,0.0,1.09074,317.0,114.0,0.0,0.0,0.224601,0.0176751,0.294578,53.0,29.5,0.0,0.0,1.63486,0.015,3.06107,214.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,98.0,0.0,6.5016,0.0,1.60691,0.0,2.48428,351.5,452.5,0.0,0.0,0.163678,0.0,0.359749,36.5,141.5
02/13/2021 16:39:44,1.2255,1.1237,0.9169,0.3648,0.25091,0.555,0.5675,1.0225,0.169,0.136755,0.5788,0.6247,1.0793,0.1786,0.160375,0.0317,0.0424,1.3375,0.0102,0.005775,1.2517,1.0583,0.8455,0.3676,0.25679,0.3069,0.3363,1.0958,0.095,0.143085,0.6395,0.6112,0.9557,0.192,0.183365,0.5006,0.5921,1.1828,0.1573,0.096245,-0.0584,0.0012,-0.0205,-0.0139,-0.021165,0.711,0.7604,1.0695,0.2187,0.130455,0.6617,0.6551,0.99,0.2003,0.15859,0.53,0.5503,1.0383,0.1619,0.107825,0.0,0.030513763427734375,0.0,0.0,0.3757438659667969,0.1311187744140625,0.31923675537109375,0.0,0.0,0.0,0.014430999755859375,0.0,0.17087554931640625,0.0,0.0,0.0,0.0,0.0,0.06875991821289062,0.0,0.0,0.0,0.0,0.0,25.992919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87812,0.0,5.00306,883.5,1129.5,26.4492110464308,20.77180904812283,21.15,33674.97501085069,12.404351796044244,104.11700371636285,0.0,0.0,0.110248,0.0125,0.369795,110.0,46.0,0.0,0.0,0.216262,0.0,0.276262,20.0,32.5,0.0,0.0,0.23,0.0,0.4,0.0,445.0,0.0,0.0,0.507048,0.0,1.09074,317.0,114.0,0.0,0.0,0.239601,0.015,0.317078,54.0,29.5,0.0,0.0,1.63486,0.0,3.06107,214.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,98.0,0.0,6.5016,0.0,1.60691,0.0,2.48678,352.0,456.5,0.0,0.0,0.163678,0.0,0.504749,56.0,255.0
