"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"199";0,189033340995108;"6722";24,8333333333333;78;64;437,539752;0,189468088842887
"200";0,256112979011789;"6722";24,8333333333333;49;40;275,191644;0,257529432448444
"201";0,255576738646173;"6722";25;79;63;441,040884;0,257106251276293
"202";0,24930195353362;"6722";25;53;42;294,738936;0,250740057271912
"203";0,251054996659679;"6722";25,3333333333333;85;74;484,46226;0,252262429503045
"204";0,246341337306217;"6722";25,3333333333333;59;49;332,337324;0,247425130791223
"205";0,237416393447155;"6722";25,5;81;70;460,448064;0,238368695099798
"206";0,243259533613444;"6722";25,5;51;40;283,871916;0,244464659036029
"207";0,274584362815952;"6722";25,8333333333333;75;63;423,8388;0,276245130641834
"208";0,299578860287185;"6722";25,8333333333333;59;50;334,010328;0,301484576263832
"209";0,322393676568691;"6722";26;74;60;414,978384;0,324341263334441
"210";0,330861310266249;"6722";26;65;56;369,38694;0,33249345119645
"211";0,310913968609499;"6722";26,3333333333333;76;61;426,067248;0,312326511315068
"212";0,304961839640462;"6722";26,3333333333333;47;43;270,231012;0,306182404385113
"213";0,279289037822325;"6722";26,5;79;65;444,07164;0,280200028534038
"214";0,277623229358286;"6722";26,5;49;43;279,9321;0,278355376831577
"215";0,277778254325858;"6722";26,8333333333333;73;63;415,093476;0,278480365382506
"216";0,26840290813449;"6722";26,8333333333333;48;41;272,377728;0,269011064208127
"217";0,242891122368154;"6722";27;72;62;409,046976;0,243369543613505
"218";0,192584725743354;"6722";27;48;41;272,137536;0,192932770645328
"219";0,147348886427754;"6722";27,3333333333333;75;67;429,8436;0,147510824300837
"220";0,0917081722168509;"6722";27,3333333333333;55;45;308,2464;0,091731889525137
"221";0,0617165423383318;"6722";27,5;77;67;438,865812;0,0616638997859118
"222";0,0618100666534088;"6722";27,5;53;42;296,330208;0,0617724629146965
"223";0,0620038984110058;"6722";27,8333333333333;72;64;413,73072;0,0619987747943998
"224";0,10451365673018;"6722";27,8333333333333;54;44;302,551848;0,104728791110075
"225";0,100469748193931;"6722";28;72;67;418,53456;0,100816841388154
"226";0,116155842193639;"6722";28;76;66;433,293024;0,116554822303355
"227";0,12961545472065;"6722";28,3333333333333;85;80;495,5211;0,130019955886188
"228";0,128648343036698;"6722";28,3333333333333;71;61;403,83948;0,129045504906092
"229";0,150542513600271;"6722";28,5;75;70;436,4739;0,15095066658372
"230";0,15137739904025;"6722";28,5;53;47;302,518488;0,151798693700516
"231";0,148905842064163;"6722";28,8333333333333;82;75;473,655288;0,149297644574897
"232";0,153037473504351;"6722";28,8333333333333;47;38;264,116124;0,15345548344817
"233";0,149757991234877;"6722";29;75;71;437,4747;0,150125102797299
"234";0,159050289557329;"6722";29;47;38;262,940184;0,159468777333792
"235";0,147427953433195;"6722";29,3333333333333;73;68;425,078124;0,147754598004738
"236";0,136430334605921;"6722";29,3333333333333;58;49;328,9296;0,136725003987036
"237";0,134063659978739;"6722";29,5;78;74;455,494104;0,134316142739489
"238";0,12561812270971;"6722";29,5;53;48;306,231456;0,125878898764225
"239";0,118300591022551;"6722";29,8333333333333;83;78;483,86178;0,118509909126252
"240";0,123575169283211;"6722";29,8333333333333;49;45;282,956184;0,123769454221675
"241";0,125852681872797;"6722";30;81;76;472,067352;0,126041364068981
"242";0,145802836090757;"6722";30;52;46;297,417744;0,146036904267478
"243";0,144123627179841;"6722";30,3333333333333;74;69;429,419928;0,144303296616794
"244";0,134715587609193;"6722";30,3333333333333;57;51;328,392504;0,134908857228883
"245";0,141457554535036;"6722";30,5;88;82;512,422944;0,141719933992682
"246";0,134830089375113;"6722";30,5;56;51;322,818048;0,135082250375713
"247";0,133652185422013;"6722";30,8333333333333;80;77;468,64128;0,133896948985254
"248";0,126700349419023;"6722";30,8333333333333;69;64;399,714516;0,126976358711466
